"","var","varDescrip","module"
"742","m3k_4","assistance: friends and neighbors","women"
"743","m3k_5","assistance: friends and neighbors","women"
"744","m3k_6","assistance: friends and neighbors","women"
"745","m3m_1","assistance: other","women"
"746","m3m_2","assistance: other","women"
"747","m3m_3","assistance: other","women"
"748","m3m_4","assistance: other","women"
"749","m3m_5","assistance: other","women"
"750","m3m_6","assistance: other","women"
"751","m3n_1","assistance: no one","women"
"752","m3n_2","assistance: no one","women"
"753","m3n_3","assistance: no one","women"
"754","m3n_4","assistance: no one","women"
"755","m3n_5","assistance: no one","women"
"756","m3n_6","assistance: no one","women"
"757","m4_1","duration of breastfeeding","women"
"758","m4_2","duration of breastfeeding","women"
"759","m4_3","duration of breastfeeding","women"
"760","m4_4","duration of breastfeeding","women"
"761","m4_5","duration of breastfeeding","women"
"762","m4_6","duration of breastfeeding","women"
"763","m5_1","months of breastfeeding","women"
"764","m5_2","months of breastfeeding","women"
"765","m5_3","months of breastfeeding","women"
"766","m5_4","months of breastfeeding","women"
"767","m5_5","months of breastfeeding","women"
"768","m5_6","months of breastfeeding","women"
"769","m6_1","duration of amenorrhea","women"
"770","m6_2","duration of amenorrhea","women"
"771","m6_3","duration of amenorrhea","women"
"772","m6_4","duration of amenorrhea","women"
"773","m6_5","duration of amenorrhea","women"
"774","m6_6","duration of amenorrhea","women"
"775","m7_1","months of amenorrhea","women"
"776","m7_2","months of amenorrhea","women"
"777","m7_3","months of amenorrhea","women"
"778","m7_4","months of amenorrhea","women"
"779","m7_5","months of amenorrhea","women"
"780","m7_6","months of amenorrhea","women"
"781","m8_1","duration of abstinence","women"
"782","m8_2","duration of abstinence","women"
"783","m8_3","duration of abstinence","women"
"784","m8_4","duration of abstinence","women"
"785","m8_5","duration of abstinence","women"
"786","m8_6","duration of abstinence","women"
"787","m9_1","months of abstinence","women"
"788","m9_2","months of abstinence","women"
"789","m9_3","months of abstinence","women"
"790","m9_4","months of abstinence","women"
"791","m9_5","months of abstinence","women"
"792","m9_6","months of abstinence","women"
"793","m10_1","wanted pregnancy when became pregnant","women"
"794","m10_2","wanted pregnancy when became pregnant","women"
"795","m10_3","wanted pregnancy when became pregnant","women"
"796","m10_4","wanted pregnancy when became pregnant","women"
"797","m10_5","wanted pregnancy when became pregnant","women"
"798","m10_6","wanted pregnancy when became pregnant","women"
"799","m11_1","desired time would have waited","women"
"800","m11_2","desired time would have waited","women"
"801","m11_3","desired time would have waited","women"
"802","m11_4","desired time would have waited","women"
"803","m11_5","desired time would have waited","women"
"804","m11_6","desired time would have waited","women"
"805","m13_1","timing of 1st antenatal check (months)","women"
"806","m13_2","timing of 1st antenatal check (months)","women"
"807","m13_3","timing of 1st antenatal check (months)","women"
"808","m13_4","timing of 1st antenatal check (months)","women"
"809","m13_5","timing of 1st antenatal check (months)","women"
"810","m13_6","timing of 1st antenatal check (months)","women"
"811","m14_1","number of antenatal visits during pregnancy","women"
"812","m14_2","number of antenatal visits during pregnancy","women"
"813","m14_3","number of antenatal visits during pregnancy","women"
"814","m14_4","number of antenatal visits during pregnancy","women"
"815","m14_5","number of antenatal visits during pregnancy","women"
"816","m14_6","number of antenatal visits during pregnancy","women"
"817","m15_1","place of delivery","women"
"818","m15_2","place of delivery","women"
"819","m15_3","place of delivery","women"
"820","m15_4","place of delivery","women"
"821","m15_5","place of delivery","women"
"822","m15_6","place of delivery","women"
"823","m17_1","delivery by caesarean section","women"
"824","m17_2","delivery by caesarean section","women"
"825","m17_3","delivery by caesarean section","women"
"826","m17_4","delivery by caesarean section","women"
"827","m17_5","delivery by caesarean section","women"
"828","m17_6","delivery by caesarean section","women"
"829","m18_1","size of child at birth","women"
"830","m18_2","size of child at birth","women"
"831","m18_3","size of child at birth","women"
"832","m18_4","size of child at birth","women"
"833","m18_5","size of child at birth","women"
"834","m18_6","size of child at birth","women"
"835","m19_1","birth weight in kilograms (3 decimals)","women"
"836","m19_2","birth weight in kilograms (3 decimals)","women"
"837","m19_3","birth weight in kilograms (3 decimals)","women"
"838","m19_4","birth weight in kilograms (3 decimals)","women"
"839","m19_5","birth weight in kilograms (3 decimals)","women"
"840","m19_6","birth weight in kilograms (3 decimals)","women"
"841","m19a_1","weight at birth/recall","women"
"842","m19a_2","weight at birth/recall","women"
"843","m19a_3","weight at birth/recall","women"
"844","m19a_4","weight at birth/recall","women"
"845","m19a_5","weight at birth/recall","women"
"846","m19a_6","weight at birth/recall","women"
"847","m28_1","flag for amenorrhea","women"
"848","m28_2","flag for amenorrhea","women"
"849","m28_3","flag for amenorrhea","women"
"850","m28_4","flag for amenorrhea","women"
"851","m28_5","flag for amenorrhea","women"
"852","m28_6","flag for amenorrhea","women"
"853","m29_1","flag for abstinence","women"
"854","m29_2","flag for abstinence","women"
"855","m29_3","flag for abstinence","women"
"856","m29_4","flag for abstinence","women"
"857","m29_5","flag for abstinence","women"
"858","m29_6","flag for abstinence","women"
"859","m34_1","when child put to breast","women"
"860","m34_2","when child put to breast","women"
"861","m34_3","when child put to breast","women"
"862","m34_4","when child put to breast","women"
"863","m34_5","when child put to breast","women"
"864","m34_6","when child put to breast","women"
"865","m38_1","drank from bottle with nipple yesterday/last night","women"
"866","m38_2","drank from bottle with nipple yesterday/last night","women"
"867","m38_3","drank from bottle with nipple yesterday/last night","women"
"868","m38_4","drank from bottle with nipple yesterday/last night","women"
"869","m38_5","drank from bottle with nipple yesterday/last night","women"
"870","m38_6","drank from bottle with nipple yesterday/last night","women"
"871","m39a_1","did eat any solid, semi-solid or soft foods yesterday","women"
"872","m39a_2","did eat any solid, semi-solid or soft foods yesterday","women"
"873","m39a_3","did eat any solid, semi-solid or soft foods yesterday","women"
"874","m39a_4","did eat any solid, semi-solid or soft foods yesterday","women"
"875","m39a_5","did eat any solid, semi-solid or soft foods yesterday","women"
"876","m39a_6","did eat any solid, semi-solid or soft foods yesterday","women"
"877","m39_1","number of times ate solid, semi-solid or soft food yesterday","women"
"878","m39_2","number of times ate solid, semi-solid or soft food yesterday","women"
"879","m39_3","number of times ate solid, semi-solid or soft food yesterday","women"
"880","m39_4","number of times ate solid, semi-solid or soft food yesterday","women"
"881","m39_5","number of times ate solid, semi-solid or soft food yesterday","women"
"882","m39_6","number of times ate solid, semi-solid or soft food yesterday","women"
"883","m42c_1","during pregnancy: blood pressure taken","women"
"884","m42c_2","during pregnancy: blood pressure taken","women"
"885","m42c_3","during pregnancy: blood pressure taken","women"
